"","logFC","logCPM","PValue","FDR"
"GRMZM2G033352",0.0155359549165244,3.0325787416456,0.945770184453565,0.990278576627822
"GRMZM6G625730",0.0206508865425459,3.53150143417569,0.945935222195099,0.990405096185858
"GRMZM2G148790",-0.0234900278941777,2.00373420960551,0.946113983532149,0.990545972011112
"GRMZM2G083301",-0.0526384618187785,1.00473053335535,0.946562574116849,0.990942819734778
"GRMZM2G106795",0.0306887998327592,2.8122439748765,0.946653347113786,0.990942819734778
"GRMZM2G141332",0.0137891163341082,5.28294484465387,0.946654315021644,0.990942819734778
"GRMZM2G126834",-0.0173836470457639,3.92110966045365,0.946669944816031,0.990942819734778
"GRMZM2G095894",0.0953531816290869,0.886994943062185,0.946791969404895,0.991024250152612
"GRMZM2G306345",-0.0144499868236422,14.9328947962831,0.946841851776779,0.991030163928746
"AC194974.3_FG005",-0.123150465494519,0.917647016010977,0.946888322541307,0.991032506494977
"GRMZM2G021225",0.0140711157922194,4.66877147825287,0.947090567490795,0.991163689840211
"GRMZM2G017961",0.0184866463947087,5.32847471534194,0.947102139513014,0.991163689840211
"GRMZM2G116640",0.0518342954491723,1.70128316618845,0.947149398556785,0.991166850755011
"GRMZM2G003970",-0.0373247815867938,3.1515832169882,0.947238829687159,0.991214141289094
"GRMZM2G421857",0.00936257349380976,7.95045580618222,0.947501047923572,0.991442227663349
"GRMZM2G350819",0.0963914202266312,0.679789995338949,0.947615874472428,0.991501490021517
"GRMZM5G875676",-0.0396151806426905,0.855447295547419,0.94768416512691,0.991501490021517
"GRMZM2G180082",-0.0409325913015084,3.00807675220425,0.94769044449055,0.991501490021517
"AC177936.6_FG008",-0.0161785976286135,5.2380995711969,0.9479155535852,0.991667006665133
"GRMZM2G405815",-0.0132447976424926,4.37609892747197,0.947937169459815,0.991667006665133
"GRMZM2G538704",0.0917615324864047,0.527492415681299,0.948110823688945,0.991785607602968
"GRMZM2G010221",-0.0164183937734951,7.12019864160279,0.948149564104589,0.991785607602968
"GRMZM2G148586",0.0145445410029551,3.33774081686464,0.948217070883571,0.991785607602968
"GRMZM2G098355",0.136699492370086,0.551232926449079,0.948227605465886,0.991785607602968
"AC207628.4_FG005",-0.0560335046263383,2.52036600139697,0.948318644071058,0.991831973805726
"GRMZM5G893055",-0.03387932673447,1.58929432436666,0.94836047198572,0.991831973805726
"GRMZM2G131591",-0.0280828144363732,2.97904700834613,0.948497342398285,0.991928816114338
"GRMZM2G369481",-0.0580047062839835,0.515179973386029,0.948563492800299,0.991951694571328
"GRMZM2G171229",0.05862390361403,1.44605477044272,0.948793770357742,0.992063886609329
"GRMZM2G099547",0.0122984013811963,4.5711140490437,0.948920035915992,0.992063886609329
"GRMZM2G150424",0.02793764087344,2.54364337869221,0.948924993160282,0.992063886609329
"GRMZM2G180471",-0.00971801504669051,5.78889714127192,0.948940980227012,0.992063886609329
"GRMZM2G090647",0.0139368584654387,4.34243350310563,0.948949062272517,0.992063886609329
"GRMZM2G097605",0.0145806919220634,2.28687525241456,0.948981209186089,0.992063886609329
"GRMZM2G456835",0.0133329511179596,4.84619800379749,0.948990528614168,0.992063886609329
"GRMZM2G386851",-0.0115034380724086,4.87085516438666,0.949025006993874,0.992063886609329
"GRMZM5G803404",-0.0370265849587633,1.18938269303786,0.949187925290818,0.992122602696123
"GRMZM2G075368",0.00763955709686056,2.98236191843654,0.949198398973162,0.992122602696123
"GRMZM2G033379",-0.0145787032108667,4.9075476657499,0.949214019700695,0.992122602696123
"GRMZM2G153760",0.01472197924023,2.94200701242394,0.949364578598072,0.992167562923851
"GRMZM2G135756",-0.0189040434556507,3.27628866651811,0.949418490801557,0.992167562923851
"GRMZM2G400223",-0.0495241954950586,2.66848947179408,0.949429446922845,0.992167562923851
"GRMZM2G060712",0.075210738208292,1.09780059450464,0.949473820932968,0.992167562923851
"GRMZM5G804776",0.0346014377368106,3.36581212927406,0.949505971328861,0.992167562923851
"GRMZM2G367206",-0.0255668778506482,3.70918542627776,0.949531936183325,0.992167562923851
"GRMZM2G130356",-0.0229476961620022,4.94422264576241,0.949567018601925,0.992167562923851
"GRMZM2G085449",0.0611812362487214,1.88953766678357,0.94974053520333,0.992302587727598
"GRMZM2G110076",-0.0128500622589636,2.25513096814821,0.949833870910001,0.992353829691703
"GRMZM2G075637",0.0267405673049522,3.59899851543784,0.950009810687874,0.992417908015392
"GRMZM5G894340",0.104939375867051,0.228937758496846,0.950055389038803,0.992417908015392
"GRMZM2G179696",-0.0140881606134093,2.06000817800044,0.950143207319943,0.992417908015392
"GRMZM2G048762",-0.0665194531359718,2.16317220440253,0.950181032508601,0.992417908015392
"GRMZM2G127154",0.0266491456606734,3.47786397268845,0.950195292162498,0.992417908015392
"GRMZM2G473147",-0.0442544351111445,1.4157970745465,0.950266716740814,0.992417908015392
"GRMZM5G881048",0.0144786151553635,2.8633973913292,0.950298357685979,0.992417908015392
"GRMZM2G165209",-0.0158056922356644,4.2464774024116,0.950337308736194,0.992417908015392
"GRMZM2G176129",-0.0270089274229253,5.33017856058308,0.950368443810301,0.992417908015392
"GRMZM2G436448",-0.0691045365713582,0.75138133860932,0.950395673343304,0.992417908015392
"GRMZM5G849600",-0.0342358774986747,1.18130935511417,0.9504020616748,0.992417908015392
"GRMZM2G160231",-0.0573543651986742,1.57403565093952,0.950456417355389,0.992417908015392
"GRMZM2G005199",0.0240588356921577,2.0746322046167,0.950503792831772,0.992417908015392
"GRMZM2G139760",0.0102459391593145,5.9449689074085,0.95052356734014,0.992417908015392
"GRMZM2G421614",0.0142058991578973,3.97876807491012,0.950562153734462,0.992417908015392
"GRMZM5G879527",-0.0166458243272682,5.30536622593392,0.950603915372387,0.992417908015392
"GRMZM2G076303",0.0102606878863397,5.48919833400638,0.950761164093421,0.992465359567536
"GRMZM2G098637",0.0206302970919368,4.59660897698371,0.950788788600819,0.992465359567536
"GRMZM2G160184",0.00855304987716001,5.65393375501157,0.950797041010751,0.992465359567536
"GRMZM2G477146",-0.00581894161583201,4.1475616179788,0.95086779889674,0.992465359567536
"GRMZM2G052279",0.0534670087337795,1.74179286836833,0.95087085063498,0.992465359567536
"GRMZM2G110952",0.0181860644417704,4.80190957030537,0.951000824620595,0.992554780622558
"GRMZM2G165418",0.0119593539002636,5.02739459865006,0.95105070241862,0.992560601252524
"GRMZM2G071333",-0.0278737751185085,3.08436886877662,0.951102167063221,0.992568077369764
"GRMZM5G829291",-0.0113617772537823,8.61932117982428,0.951203922124741,0.992625996607583
"GRMZM2G053781",0.0120466440782202,6.78494047827281,0.951254878017911,0.992625996607583
"GRMZM2G133189",0.0275845479598191,3.82421565999533,0.951350068060504,0.992625996607583
"GRMZM2G070061",0.00631332172841362,4.2221130801057,0.95141368742244,0.992625996607583
"GRMZM2G393673",0.021040844108003,4.96427448701491,0.951416508987268,0.992625996607583
"AC149818.2_FG004",-0.0856441372534453,0.899971364584499,0.951423489272388,0.992625996607583
"GRMZM2G056697",0.0564134545771919,1.76999304880856,0.951798558439974,0.992856735964569
"GRMZM5G874082",-0.016350867638056,5.61182494122656,0.951811831136153,0.992856735964569
"GRMZM2G037555",-0.103724533956561,0.849625160763306,0.951839016614206,0.992856735964569
"GRMZM2G138710",-0.0636161287190293,2.21619745251399,0.951854106970943,0.992856735964569
"GRMZM2G162175",0.0154348528792639,4.84242403626782,0.951884095769218,0.992856735964569
"GRMZM2G580774",0.0415309061042781,1.98002384619384,0.951910535382946,0.992856735964569
"GRMZM2G136219",0.0372276080769696,2.13189812539496,0.952066974052574,0.992902366974669
"AC194405.3_FG021",0.0311139016416017,2.58024326061977,0.952128669309121,0.992902366974669
"GRMZM2G134756",0.0159025248873824,4.68743783127763,0.952211549557678,0.992902366974669
"GRMZM2G169947",0.0451176659783897,2.77659571484473,0.952230967311315,0.992902366974669
"GRMZM2G080603",-0.0571867882259663,1.66165505306162,0.952236014950675,0.992902366974669
"GRMZM2G050548",0.0229887193020755,0.886228058100715,0.952270224706309,0.992902366974669
"GRMZM5G882427",0.0349805641925744,2.95305715585194,0.9523249533944,0.992902366974669
"GRMZM2G177242",0.0302391084920535,2.32904836023544,0.952350550200474,0.992902366974669
"GRMZM2G181104",-0.0219858718521732,4.07028259067709,0.952366146729431,0.992902366974669
"GRMZM2G044247",0.0130984385846557,5.8276749021805,0.952426663740037,0.992902366974669
"GRMZM2G102779",0.013841448588568,4.83922569537856,0.95244176170585,0.992902366974669
"GRMZM2G137891",-0.0269448752934138,7.77373852882606,0.952628199319603,0.993039265540065
"GRMZM2G171126",-0.0275608602310628,0.822452291147938,0.952661726111053,0.993039265540065
"GRMZM2G175396",0.0286587361229974,4.01522657169309,0.952779657044801,0.993071644274602
"GRMZM2G165195",-0.0126838561605168,5.77173801529755,0.952781435631638,0.993071644274602
"GRMZM2G096391",-0.0116689324444336,9.93714084541858,0.953046527735951,0.993301737634274
"GRMZM2G128092",0.0416374033319928,2.27011001236443,0.953110179751581,0.993321870747705
"GRMZM2G094497",0.00945876554572267,7.49380421966592,0.953279739902368,0.993452373250503
"GRMZM2G126484",0.0166324272480765,3.51216448608925,0.95359630506189,0.993658726076485
"GRMZM2G180668",-0.0570163663441567,1.97731222650402,0.95359657520706,0.993658726076485
"GRMZM2G573072",-0.0358943535092832,1.05716172037375,0.953639743776295,0.993658726076485
"GRMZM2G476637",-0.0538151589133443,1.41013217450561,0.953655147816231,0.993658726076485
"GRMZM6G935329",-0.0692810136957938,0.61118930490722,0.953758926821147,0.993709587291837
"GRMZM2G023257",-0.0183156364095765,3.44612088805586,0.95379266568672,0.993709587291837
"GRMZM2G076128",0.0529455274220518,1.48684239387704,0.953997009989426,0.99384531631997
"GRMZM2G152891",-0.0236240684379573,2.38422086908931,0.954011658919598,0.99384531631997
"AC210013.4_FG016",-0.0162640701245795,3.57072939709248,0.954242288961607,0.99394910054442
"GRMZM2G130314",-0.0455076955019704,1.6131907669715,0.954305203375749,0.99394910054442
"GRMZM2G162158",-0.0760676489975412,1.22308309402755,0.954307232962089,0.99394910054442
"GRMZM6G732597",0.0115317770495388,5.90856708763249,0.954331584763016,0.99394910054442
"GRMZM2G081102",0.0169145172540208,5.40786886723772,0.95433309756356,0.99394910054442
"GRMZM2G167787",-0.0162139920777198,3.11214548929892,0.9544390446759,0.99401323831932
"GRMZM2G177883",-0.0948649203744893,0.595253176814994,0.954745560933396,0.994257505908505
"GRMZM2G130449",-0.0193896381672528,3.48273285729668,0.954805789313236,0.994257505908505
"GRMZM2G006878",0.0958337434468371,0.218755100736032,0.954808507941781,0.994257505908505
"GRMZM2G415772",-0.0174526701297175,3.29591766888885,0.954851093712711,0.994257505908505
"GRMZM2G129575",0.0142216131086012,4.42601886162139,0.954963289823757,0.99432812103826
"GRMZM2G059496",0.0581663394876415,0.512052149821182,0.955074134797252,0.994364723830791
"GRMZM5G804948",-0.0372235174212682,4.2975633096006,0.955107861909395,0.994364723830791
"GRMZM2G034943",-0.00800314707957787,4.15990279699229,0.955136377197669,0.994364723830791
"GRMZM2G153745",0.013151727716492,5.7051740467669,0.955266190118339,0.994364723830791
"GRMZM2G319928",0.0460646872109625,0.182069157540547,0.95529537404998,0.994364723830791
"GRMZM2G400907",0.011861876474422,5.26461351809685,0.95533173940027,0.994364723830791
"GRMZM2G087048",-0.138010151744665,0.161173816733549,0.955389934332235,0.994364723830791
"GRMZM2G096365",0.013867177905063,5.76976228881163,0.955469193438387,0.994364723830791
"GRMZM2G007012",0.0124111377631588,6.15985418783002,0.95547581578758,0.994364723830791
"GRMZM2G058310",-0.0333560927143445,4.03230877030258,0.955541312599131,0.994364723830791
"GRMZM5G848696",-0.0147422563420397,5.55065886412674,0.95555473558095,0.994364723830791
"GRMZM2G084859",0.0169642976318625,4.97611378622334,0.955585890469182,0.994364723830791
"GRMZM2G467134",-0.0294486411753139,1.90237056427264,0.955601098781327,0.994364723830791
"GRMZM2G116885",-0.0193261179428377,4.07129470107926,0.955619782795117,0.994364723830791
"GRMZM2G117100",-0.0132310949074974,5.78641921141515,0.955665351204385,0.994365958934391
"GRMZM2G075229",0.0512787757487432,1.15984567007641,0.955773467483285,0.994432271708136
"GRMZM5G800853",0.0184953775391947,3.74339974705084,0.955878158476915,0.994495014658708
"GRMZM2G144097",0.0239689428732164,3.07719398916977,0.956002221799201,0.994577905804751
"GRMZM2G164527",0.0437105491626681,1.50959855402161,0.95611001222373,0.994631377750408
"GRMZM2G157177",-0.00988503389998123,5.28098700833562,0.956142406337348,0.994631377750408
"GRMZM2G051168",0.100940755296325,1.40562678008955,0.956275188166602,0.994684760716054
"GRMZM2G432143",-0.0445804891834273,2.15103762599356,0.956293841196664,0.994684760716054
"GRMZM2G171616",0.00912522949617508,4.50578699119326,0.956392167877855,0.994684760716054
"GRMZM2G057380",0.00974806366549867,7.19160182216762,0.956435236632395,0.994684760716054
"GRMZM2G026311",-0.0177538064905063,3.7308476685884,0.95643825140169,0.994684760716054
"GRMZM2G054247",0.0102378558670914,5.17959029691815,0.956474962745323,0.994684760716054
"GRMZM2G142565",-0.00973501756859398,3.69607228355696,0.956504493176853,0.994684760716054
"GRMZM2G119490",0.00961025163193932,3.26316216480328,0.956600987341852,0.994710839443438
"GRMZM2G060210",0.0284735249718788,1.90764069965082,0.95662420608084,0.994710839443438
"GRMZM2G427692",-0.0808330498202876,0.863515918564538,0.9566862001358,0.994710839443438
"GRMZM2G130634",-0.0195765263529886,2.92028778226454,0.956776496024597,0.994710839443438
"GRMZM2G178752",-0.0116482564510792,3.16890944334059,0.956784753067579,0.994710839443438
"GRMZM2G166345",-0.0110262663593605,5.811328895121,0.956801256940224,0.994710839443438
"GRMZM2G025095",-0.0107895003334792,5.52095459015856,0.956909972764519,0.994710839443438
"GRMZM2G049155",0.00824496932161672,5.4449795149637,0.956934435480928,0.994710839443438
"GRMZM2G143238",0.0896154242714263,0.855899969514139,0.956934573690404,0.994710839443438
"GRMZM2G103287",0.00860116306393503,4.73225807180649,0.956977866163148,0.994710839443438
"GRMZM2G395736",0.0330166760470156,2.60573872260412,0.957044698682711,0.994710839443438
"GRMZM2G173084",-0.00890397336973346,0.657382078556306,0.957062332777603,0.994710839443438
"GRMZM2G078178",-0.015391833678006,2.75551664915459,0.957306050317119,0.994917991342195
"GRMZM2G142661",0.031786667494412,3.03293995843746,0.957363802433426,0.994931861103062
"GRMZM6G310687",-0.0142432726743924,2.43422779533654,0.957470633239303,0.994980694042228
"GRMZM2G112782",-0.0157502023460272,4.45987582604549,0.957540821884505,0.994980694042228
"GRMZM2G033612",-0.0280387871185987,2.14471285024385,0.957544018073578,0.994980694042228
"GRMZM5G851032",-0.0565491784469927,0.885263960537914,0.957675154132055,0.995030325298868
"GRMZM2G052884",-0.00987924651081157,0.844584403376102,0.957680604094835,0.995030325298868
"GRMZM2G053507",0.0259610452381041,2.33564448925389,0.957739174876538,0.995045036545738
"GRMZM2G008209",0.016500985919727,4.13295440461592,0.957899933470925,0.995143786607665
"GRMZM2G117346",0.0129421987314114,5.16861536102158,0.957923054932716,0.995143786607665
"GRMZM2G502560",0.0343967572942964,3.61178979704024,0.958140075106345,0.99532308896317
"GRMZM5G815353",-0.0185716040791902,3.82782972081678,0.958317350939206,0.995416195180016
"GRMZM2G455261",-0.0458224786929287,3.77647731422057,0.958318559697967,0.995416195180016
"GRMZM2G042548",-0.102883706907466,2.14627508874407,0.958387053573026,0.995428697169069
"GRMZM2G095955",-0.008610232009346,5.94124917709503,0.958431277533457,0.995428697169069
"GRMZM2G535789",-0.0544606451093024,0.804599409759752,0.958463882348954,0.995428697169069
"GRMZM2G083732",-0.0724969303046327,0.655090601183722,0.958545820758062,0.995467651528895
"GRMZM2G461804",-0.035362428549963,0.669857486756239,0.958637871363689,0.995491382605788
"GRMZM2G478779",0.0762301231334109,1.75201377755877,0.958663986950348,0.995491382605788
"GRMZM2G171108",-0.063576356379202,1.16518604741202,0.958701966636246,0.995491382605788
"GRMZM2G443881",-0.0366745901038471,2.5499872210262,0.958845742323957,0.995521583618084
"GRMZM2G135283",0.0090947808631596,6.96526379284357,0.958857862101156,0.995521583618084
"GRMZM2G069260",-0.0264549374924755,3.53057128734314,0.958887147089372,0.995521583618084
"GRMZM2G379681",0.110910918974874,0.0521854851356888,0.958908783577856,0.995521583618084
"GRMZM2G118646",0.00930692198410667,6.50546189433883,0.959041478169392,0.995613210934354
"GRMZM2G005592",-0.00833539110455526,5.55293631354913,0.959230346566148,0.995688949288506
"GRMZM2G074689",0.0144905890201927,3.30375941222356,0.959252006961545,0.995688949288506
"GRMZM2G046681",0.00824981585625859,8.51690598375282,0.959275801765684,0.995688949288506
"GRMZM2G008864",-0.0563686259690219,1.19731283900277,0.95932053265456,0.995688949288506
"GRMZM2G178321",0.0982890097512897,0.626574223702526,0.959336636835125,0.995688949288506
"GRMZM2G065044",-0.0434539543324077,2.91951586639578,0.959452910561274,0.995763501071213
"GRMZM2G105417",0.0463773041420556,1.20494377507511,0.959691825125543,0.99596532224456
"GRMZM2G360792",-0.0889565500638878,1.39273808591803,0.959770504476765,0.995967203879425
"GRMZM2G384972",0.0271102290969746,0.841767378773046,0.959849295757225,0.995967203879425
"GRMZM2G000278",-0.0128644415740995,4.72421130000466,0.959889069339784,0.995967203879425
